ID,timestamp,timeInterval,Energy,NodeID,RootNodeID
119772,1769047261.0,3600.0,23,10586,57
119773,1769050861.0,3600.0,2213,10376,56
119774,1769047261.0,3600.0,6000,10586,54
119775,1769047261.0,3600.0,8883,10006,54
119776,1769050861.0,3600.0,7,56,56
119777,1769047261.0,3600.0,405.203777,47,47
119778,1769050861.0,3600.0,841.796223,47,47
119779,1769050861.0,3600.0,130,10365,56
119780,1769047261.0,3600.0,52.02318,62,62
119781,1769047261.0,3600.0,1717.056428,10042,62
119782,1769047261.0,3600.0,3290.535758,10012,62
119783,1769047261.0,3600.0,20,10811,62
119784,1769036461.0,86400.0,20,10811,62
119785,1769047261.0,3600.0,95,10444,62
119786,1769047261.0,3600.0,1037,11096,56
119787,1769036461.0,86400.0,1037,11096,56
119788,1769050861.0,3600.0,57.099118,10230,7
119789,1769050861.0,3600.0,454.135931,7,7
119790,1769050861.0,3600.0,14085.302663,10357,37
119791,1769050861.0,3600.0,70.203833,10082,7
119792,1769050861.0,3600.0,115.988804,10094,7
119793,1769050861.0,3600.0,253.329274,10444,7
119794,1769050861.0,3600.0,81.436447,10243,7
119795,1769050861.0,3600.0,629.462002,10036,7
119796,1769050861.0,3600.0,176.91366,15284,7
119797,1769050861.0,3600.0,265.547551,10042,7
119798,1769050861.0,3600.0,220.908062,10149,7
119799,1769050861.0,3600.0,87.052753,10368,7
119800,1769050861.0,3600.0,376.891269,10155,7
119801,1769047261.0,3600.0,10.103501,10061,7
119802,1769036461.0,86400.0,157,10061,7
119803,1769050861.0,3600.0,146.896499,10061,7
119804,1769050861.0,3600.0,172.023973,10227,7
119805,1769050861.0,3600.0,47.709955,10020,7
119806,1769047261.0,3600.0,5.691451,10062,7
119807,1769050861.0,3600.0,83.308549,10062,7
119808,1769050861.0,3600.0,2429.941528,10009,7
119809,1769050861.0,3600.0,2272.208519,10376,7
119810,1769047261.0,3600.0,3.772984,10305,7
119811,1769036461.0,86400.0,59,10305,7
119812,1769050861.0,3600.0,55.227016,10305,7
119813,1769047261.0,3600.0,3.261393,10400,7
119814,1769036461.0,86400.0,51,10400,7
119815,1769050861.0,3600.0,47.738607,10400,7
119816,1769047261.0,3600.0,3.261393,10152,7
119817,1769036461.0,86400.0,51,10152,7
119818,1769050861.0,3600.0,47.738607,10152,7
119819,1769050861.0,3600.0,570.3453,10442,7
119820,1769047261.0,3600.0,6.948486,15820,7
119821,1769036461.0,86400.0,106,15820,7
119822,1769050861.0,3600.0,99.051514,15820,7
119823,1769047261.0,3600.0,1.340957,15814,7
119824,1769036461.0,86400.0,21,15814,7
119825,1769050861.0,3600.0,19.659043,15814,7
119826,1769050861.0,3600.0,177.744368,10357,7
119827,1769050861.0,3600.0,131.043015,10276,7
119828,1769050861.0,3600.0,24.337329,10006,7
119829,1769050861.0,3600.0,3562.138587,6,6
119830,1769050861.0,3600.0,14.97682,62,62
119831,1769050861.0,3600.0,248.943572,10042,62
119832,1769050861.0,3600.0,489.464242,10012,62
119833,1769050861.0,3600.0,77,10756,37
119834,1769036461.0,86400.0,77,10756,37
119835,1769050861.0,3600.0,90,14070,37
119836,1769036461.0,86400.0,90,14070,37
119837,1769050861.0,3600.0,7922.455694,53,53
119838,1769050861.0,3600.0,526.159482,10282,11
119839,1769050861.0,3600.0,370,10066,11
119840,1769050861.0,3600.0,1894,10444,11
119841,1769050861.0,3600.0,141,10668,11
119842,1769036461.0,86400.0,141,10668,11
119843,1769050861.0,3600.0,1013,10482,11
119844,1769050861.0,3600.0,472,15284,11
119845,1769050861.0,3600.0,262,14070,11
119846,1769036461.0,86400.0,262,14070,11
119847,1769050861.0,3600.0,176,14176,11
119848,1769036461.0,86400.0,310,14176,11
119849,1769050861.0,3600.0,248,10352,11
119850,1769050861.0,3600.0,1743,10442,11
119851,1769050861.0,3600.0,818,10368,11
119852,1769050861.0,3600.0,7440,10376,11
119853,1769050861.0,3600.0,43,10357,11
119854,1769050861.0,3600.0,1364,15818,11
119855,1769050861.0,3600.0,26,10493,11
119856,1769036461.0,86400.0,26,10493,11
119857,1769050861.0,3600.0,26,10803,11
119858,1769050861.0,3600.0,17255.730219,54,54
119859,1769047261.0,3600.0,1689.296758,10482,54
119860,1769050861.0,3600.0,6270.123467,10482,54
119861,1769050861.0,3600.0,7918.719945,10009,54
119862,1769050861.0,3600.0,2705.868193,10376,54
119863,1769050861.0,3600.0,2071.477321,10036,54
119864,1769047261.0,3600.0,123.223763,10276,54
119865,1769050861.0,3600.0,3894.776237,10276,54
119866,1769047261.0,3600.0,23,10442,54
119867,1769036461.0,86400.0,5383,10442,54
119868,1769047261.0,3600.0,19,10365,54
119869,1769050861.0,3600.0,78.287539,10444,54
119870,1769050861.0,3600.0,34,10074,54
119871,1769050861.0,3600.0,3591.262086,10020,54
119872,1769050861.0,3600.0,58,14749,11
119873,1769036461.0,86400.0,58,14749,11
119874,1769050861.0,3600.0,68,10061,11
119875,1769036461.0,86400.0,68,10061,11
119876,1769050861.0,3600.0,40,10517,11
119877,1769036461.0,86400.0,40,10517,11
119878,1769050861.0,3600.0,58,14144,11
119879,1769036461.0,86400.0,58,14144,11
119880,1769050861.0,3600.0,42,10339,11
119881,1769036461.0,86400.0,42,10339,11
119882,1769050861.0,3600.0,93,14961,11
119883,1769036461.0,86400.0,93,14961,11
119884,1769050861.0,3600.0,245,10604,11
119885,1769050861.0,3600.0,76,10508,11
119886,1769036461.0,86400.0,76,10508,11
119887,1769050861.0,3600.0,36,10322,11
119888,1769036461.0,86400.0,36,10322,11
119889,1769050861.0,3600.0,36,13700,11
119890,1769050861.0,3600.0,34,10346,11
119891,1769050861.0,3600.0,847,10499,11
119892,1769036461.0,86400.0,847,10499,11
119893,1769050861.0,3600.0,34,15222,11
119894,1769036461.0,86400.0,34,15222,11
119895,1769050861.0,3600.0,403,10803,60
119896,1769050861.0,3600.0,549.868953,9,9
119897,1769050861.0,3600.0,688.630666,10442,9
119898,1769050861.0,3600.0,741.811318,10036,9
119899,1769050861.0,3600.0,207.041558,10227,9
119900,1769050861.0,3600.0,1117,10499,9
119901,1769050861.0,3600.0,138.709827,10094,9
119902,1769050861.0,3600.0,302.756982,10042,9
119903,1769050861.0,3600.0,456.711409,10155,9
119904,1769050861.0,3600.0,344,10197,9
119905,1769050861.0,3600.0,2943.624157,10009,9
119906,1769050861.0,3600.0,54,10471,9
119907,1769036461.0,86400.0,54,10471,9
119908,1769050861.0,3600.0,2685.474155,2,2
119909,1769050861.0,3600.0,469.854289,10082,2
119910,1769050861.0,3600.0,397.228436,10230,2
119911,1769050861.0,3600.0,1065.898252,10094,2
119912,1769050861.0,3600.0,1159.425992,10444,2
119913,1769050861.0,3600.0,399.693824,10243,2
119914,1769050861.0,3600.0,4069.952677,10036,2
119915,1769050861.0,3600.0,869.591482,15284,2
119916,1769050861.0,3600.0,897.567185,10042,2
119917,1769050861.0,3600.0,1326.911611,10149,2
119918,1769050861.0,3600.0,424.031153,10368,2
119919,1769050861.0,3600.0,2388.692892,10155,2
119920,1769047261.0,3600.0,47.737009,10061,2
119921,1769050861.0,3600.0,822.869662,10061,2
119922,1769050861.0,3600.0,1363.843705,10227,2
119923,1769050861.0,3600.0,124.411556,10020,2
119924,1769050861.0,3600.0,529.211643,10062,2
119925,1769050861.0,3600.0,12839.866694,10009,2
119926,1769050861.0,3600.0,10700.19412,10376,2
119927,1769047261.0,3600.0,18.864922,10305,2
119928,1769036461.0,86400.0,497,10305,2
119929,1769050861.0,3600.0,389.190111,10305,2
119930,1769047261.0,3600.0,15.987222,10400,2
119931,1769050861.0,3600.0,420.385679,10400,2
119932,1769047261.0,3600.0,15.987222,10152,2
119933,1769050861.0,3600.0,317.964535,10152,2
119934,1769050861.0,3600.0,3835.559892,10442,2
119935,1769050861.0,3600.0,20.197229,10010,2
119936,1769047261.0,3600.0,32.609142,15820,2
119937,1769036461.0,86400.0,504,15820,2
119938,1769050861.0,3600.0,471.390858,15820,2
119939,1769047261.0,3600.0,11.686335,15814,2
119940,1769036461.0,86400.0,182,15814,2
119941,1769050861.0,3600.0,170.313665,15814,2
119942,1769050861.0,3600.0,1343.144537,10357,2
119943,1769050861.0,3600.0,89,10074,2
119944,1769050861.0,3600.0,1009.974346,10276,2
119945,1769050861.0,3600.0,30.889687,10006,2
119946,1769050861.0,3600.0,13.082845,48,48
119947,1769050861.0,3600.0,64.423288,10276,48
119948,1769050861.0,3600.0,110,14354,56
119949,1769036461.0,86400.0,110,14354,56
119950,1769050861.0,3600.0,87.052753,10082,9
119951,1769050861.0,3600.0,68.331731,10230,9
119952,1769050861.0,3600.0,308.04567,10444,9
119953,1769050861.0,3600.0,98.285367,10243,9
119954,1769050861.0,3600.0,234.012778,15284,9
119955,1769050861.0,3600.0,266.774567,10149,9
119956,1769050861.0,3600.0,104.837724,10368,9
119957,1769047261.0,3600.0,12.326435,10061,9
119958,1769036461.0,86400.0,191,10061,9
119959,1769050861.0,3600.0,178.673565,10061,9
119960,1769050861.0,3600.0,58.950713,10020,9
119961,1769050861.0,3600.0,101.09352,10062,9
119962,1769050861.0,3600.0,2769.48987,10376,9
119963,1769047261.0,3600.0,4.60432,10305,9
119964,1769036461.0,86400.0,72,10305,9
119965,1769050861.0,3600.0,67.39568,10305,9
119966,1769047261.0,3600.0,3.900882,10400,9
119967,1769050861.0,3600.0,57.099118,10400,9
119968,1769047261.0,3600.0,3.900882,10152,9
119969,1769050861.0,3600.0,57.099118,10152,9
119970,1769047261.0,3600.0,8.275947,15820,9
119971,1769036461.0,86400.0,128,15820,9
119972,1769050861.0,3600.0,119.724053,15820,9
119973,1769047261.0,3600.0,1.532523,15814,9
119974,1769036461.0,86400.0,24,15814,9
119975,1769050861.0,3600.0,22.467477,15814,9
119976,1769050861.0,3600.0,216.903278,10357,9
119977,1769050861.0,3600.0,158.216834,10276,9
119978,1769050861.0,3600.0,29.953636,10006,9
119979,1769050861.0,3600.0,9933.94902,10071,59
119980,1769050861.0,3600.0,939,10499,7
119981,1769050861.0,3600.0,291,10197,7
119982,1769050861.0,3600.0,46,10471,7
119983,1769036461.0,86400.0,46,10471,7
119984,1769050861.0,3600.0,14353.187027,10499,2
119985,1769050861.0,3600.0,2683,10197,2
119986,1769050861.0,3600.0,462,10471,2
119987,1769036461.0,86400.0,462,10471,2
119988,1769047261.0,3600.0,345,10453,54
119989,1769047261.0,3600.0,245,16049,54
119990,1769036461.0,86400.0,245,16049,54
119991,1769047261.0,3600.0,1815,10012,54
119992,1769047261.0,3600.0,665,16051,54
119993,1769036461.0,86400.0,665,16051,54
119994,1769047261.0,3600.0,964,16050,54
119995,1769036461.0,86400.0,964,16050,54
119996,1769047261.0,3600.0,49,11096,54
119997,1769036461.0,86400.0,49,11096,54
119998,1769050861.0,3600.0,161.936842,10009,8
119999,1769050861.0,3600.0,284.721813,10376,8
120000,1769050861.0,3600.0,3346.382721,10036,8
120001,1769050861.0,3600.0,291.111895,10012,8
120002,1769050861.0,3600.0,53.609945,10444,8
120003,1769050861.0,3600.0,2196,13700,54
120004,1769036461.0,86400.0,2196,13700,54
120005,1769050861.0,3600.0,1046,10052,54
120006,1769050861.0,3600.0,3989.773962,10442,54
120007,1769054461.0,3600.0,3591.776604,10071,59
120008,1769054461.0,3600.0,8480.974572,10357,37
120009,1769054461.0,3600.0,587,10074,56
120010,1769054461.0,3600.0,1764.657919,2,2
120011,1769054461.0,3600.0,94.228826,10082,2
120012,1769054461.0,3600.0,325.586897,10230,2
120013,1769054461.0,3600.0,281.365514,10094,2
120014,1769054461.0,3600.0,3019.803393,10036,2
120015,1769054461.0,3600.0,355.539904,10042,2
120016,1769050861.0,3600.0,372.186123,10143,2
120017,1769054461.0,3600.0,292.813877,10143,2
120018,1769054461.0,3600.0,622.11072,10149,2
120019,1769054461.0,3600.0,692.210303,10155,2
120020,1769050861.0,3600.0,116.413103,14356,2
120021,1769036461.0,86400.0,208,14356,2
120022,1769054461.0,3600.0,91.586897,14356,2
120023,1769054461.0,3600.0,100.393329,10061,2
120024,1769050861.0,3600.0,264.168196,10268,2
120025,1769054461.0,3600.0,207.831804,10268,2
120026,1769054461.0,3600.0,4398.812973,10499,2
120027,1769050861.0,3600.0,110.256641,13487,2
120028,1769036461.0,86400.0,197,13487,2
120029,1769054461.0,3600.0,86.743359,13487,2
120030,1769054461.0,3600.0,452.299344,10227,2
120031,1769050861.0,3600.0,169.022871,10482,2
120032,1769054461.0,3600.0,132.977129,10482,2
120033,1769054461.0,3600.0,91.586897,10062,2
120034,1769054461.0,3600.0,4990.183142,10009,2
120035,1769054461.0,3600.0,88.944967,10305,2
120036,1769054461.0,3600.0,9273.11072,10376,2
120037,1769054461.0,3600.0,146.627099,10400,2
120038,1769050861.0,3600.0,94.025968,10045,2
120039,1769036461.0,86400.0,168,10045,2
120040,1769054461.0,3600.0,73.974032,10045,2
120041,1769054461.0,3600.0,66.048243,10152,2
120042,1769054461.0,3600.0,975.258545,10442,2
120043,1769050861.0,3600.0,78.354973,10052,2
120044,1769054461.0,3600.0,61.645027,10052,2
120045,1769050861.0,3600.0,83.392079,10555,2
120046,1769036461.0,86400.0,149,10555,2
120047,1769054461.0,3600.0,65.607921,10555,2
120048,1769054461.0,3600.0,4.843538,10010,2
120049,1769054461.0,3600.0,1553.646555,10357,2
120050,1769054461.0,3600.0,430.762496,10276,2
120051,1769054461.0,3600.0,180,10277,55
120052,1769036461.0,86400.0,180,10277,55
120053,1769054461.0,3600.0,2909,10277,56
120054,1769054461.0,3600.0,698,10803,60
120055,1769054461.0,3600.0,99,10365,56
120056,1769054461.0,3600.0,628,10020,55
120057,1769054461.0,3600.0,168,10066,11
120058,1769054461.0,3600.0,508,10282,11
120059,1769054461.0,3600.0,196,10442,11
120060,1769054461.0,3600.0,428,15818,11
120061,1769054461.0,3600.0,184,10357,11
120062,1769054461.0,3600.0,1019,10456,11
120063,1769054461.0,3600.0,72,10295,11
120064,1769036461.0,86400.0,72,10295,11
120065,1769054461.0,3600.0,47,10355,11
120066,1769036461.0,86400.0,47,10355,11
120067,1769054461.0,3600.0,13,10353,11
120068,1769036461.0,86400.0,13,10353,11
120069,1769054461.0,3600.0,35,15141,11
120070,1769036461.0,86400.0,35,15141,11
120071,1769054461.0,3600.0,869,15284,56
120072,1769054461.0,3600.0,698,10376,60
120073,1769054461.0,3600.0,2279,10376,56
120074,1769054461.0,3600.0,2333,10277,7
120075,1769054461.0,3600.0,173,7,7
120076,1769054461.0,3600.0,72,10384,7
120077,1769054461.0,3600.0,1268,6,6
120078,1769054461.0,3600.0,82,10042,7
120079,1769054461.0,3600.0,572,10009,7
120080,1769054461.0,3600.0,338,10036,7
120081,1769054461.0,3600.0,34,10230,7
120082,1769054461.0,3600.0,166,10238,7
120083,1769054461.0,3600.0,22,10227,7
120084,1769054461.0,3600.0,90,10456,7
120085,1769054461.0,3600.0,34,10155,7
120086,1769054461.0,3600.0,50,10149,7
120087,1769054461.0,3600.0,213,15284,7
120088,1769054461.0,3600.0,20,10213,7
120089,1769036461.0,86400.0,20,10213,7
120090,1769054461.0,3600.0,63,10442,7
120091,1769054461.0,3600.0,21,10010,7
120092,1769054461.0,3600.0,1285,10376,7
120093,1769054461.0,3600.0,17,10276,7
120094,1769054461.0,3600.0,14,10006,7
120095,1769054461.0,3600.0,161,10357,7
120096,1769054461.0,3600.0,204,10482,11
120097,1769054461.0,3600.0,22,10804,11
120098,1769036461.0,86400.0,22,10804,11
120099,1769054461.0,3600.0,4799,10376,11
120100,1769054461.0,3600.0,377,15284,11
120101,1769054461.0,3600.0,134,14176,11
120102,1769054461.0,3600.0,148,10009,8
120103,1769054461.0,3600.0,3289,10036,8
120104,1769054461.0,3600.0,573,10376,8
120105,1769054461.0,3600.0,96,10074,8
120106,1769054461.0,3600.0,283,10277,8
120107,1769054461.0,3600.0,77,15284,8
120108,1769054461.0,3600.0,6054.230573,54,54
120109,1769054461.0,3600.0,1450.579775,10482,54
120110,1769054461.0,3600.0,3849.789029,10009,54
120111,1769050861.0,3600.0,1195.460357,10453,54
120112,1769054461.0,3600.0,940.539643,10453,54
120113,1769050861.0,3600.0,2089.993601,10499,54
120114,1769054461.0,3600.0,1568.006399,10499,54
120115,1769054461.0,3600.0,1370.226037,10442,54
120116,1769054461.0,3600.0,220,9,9
120117,1769054461.0,3600.0,92,10384,9
120118,1769054461.0,3600.0,105,10042,9
120119,1769054461.0,3600.0,2981,10277,9
120120,1769054461.0,3600.0,730,10009,9
120121,1769054461.0,3600.0,432,10036,9
120122,1769054461.0,3600.0,43,10230,9
120123,1769054461.0,3600.0,213,10238,9
120124,1769054461.0,3600.0,27,10227,9
120125,1769054461.0,3600.0,116,10456,9
120126,1769054461.0,3600.0,44,10155,9
120127,1769054461.0,3600.0,63,10149,9
120128,1769054461.0,3600.0,274,15284,9
120129,1769054461.0,3600.0,25,10213,9
120130,1769036461.0,86400.0,25,10213,9
120131,1769054461.0,3600.0,80,10442,9
120132,1769054461.0,3600.0,26,10010,9
120133,1769054461.0,3600.0,1645,10376,9
120134,1769054461.0,3600.0,22,10276,9
120135,1769054461.0,3600.0,18,10006,9
120136,1769054461.0,3600.0,204,10357,9
120137,1769054461.0,3600.0,525,10384,2
120138,1769054461.0,3600.0,16369,10277,2
120139,1769054461.0,3600.0,1214,10238,2
120140,1769054461.0,3600.0,661,10456,2
120141,1769054461.0,3600.0,1613,15284,2
120142,1769054461.0,3600.0,136,10213,2
120143,1769036461.0,86400.0,136,10213,2
120144,1769054461.0,3600.0,142,10074,2
120145,1769054461.0,3600.0,16,10365,2
120146,1769054461.0,3600.0,26,10798,2
120147,1769054461.0,3600.0,31,10006,2
120148,1769054461.0,3600.0,13,10020,2
120149,1769036461.0,86400.0,257,14936,54
120150,1769054461.0,3600.0,527,16053,54
120151,1769036461.0,86400.0,527,16053,54
120152,1769054461.0,3600.0,1214,10376,54
120153,1769054461.0,3600.0,1032,11973,54
120154,1769036461.0,86400.0,1032,11973,54
120155,1769054461.0,3600.0,207,16055,54
120156,1769036461.0,86400.0,207,16055,54
120157,1769054461.0,3600.0,645,10444,54
120158,1769054461.0,3600.0,257,14936,54
120159,1769054461.0,3600.0,194,16054,54
120160,1769036461.0,86400.0,194,16054,54
120161,1769054461.0,3600.0,232,10044,54
120162,1769036461.0,86400.0,232,10044,54
120163,1769054461.0,3600.0,939,10276,54
120164,1769054461.0,3600.0,35,10074,54
120165,1769054461.0,3600.0,131,10277,54
120166,1769054461.0,3600.0,33,15284,54
120167,1769054461.0,3600.0,1180,10020,54
120168,1769061663.0,3600.0,5720.363213,54,54
120169,1769058063.0,3600.0,10667.830149,54,54
120170,1769036463.0,86400.0,164664.029365,54,54
120171,1769036463.0,86400.0,6877.027022,10042,9
120172,1769036463.0,86400.0,22504.945242,9,9
120173,1769061663.0,3600.0,56.016725,10082,9
120174,1769036463.0,86400.0,534,10082,9
120175,1769036463.0,86400.0,64510,6,6
120176,1769061663.0,3600.0,169,57,57
120177,1769036463.0,86400.0,20240.216132,57,57
120178,1769061663.0,3600.0,148,4,4
120179,1769061663.0,3600.0,542,6,6
120180,1769061663.0,3600.0,14564.872531,10357,37
120181,1769036463.0,86400.0,314370.999977,10357,37
120182,1769036463.0,86400.0,148,4,4
120183,1769061663.0,3600.0,241.930805,9,9
120184,1769061663.0,3600.0,18,10514,9
120185,1769036463.0,86400.0,87,10514,9
120186,1769061663.0,3600.0,12,10100,9
120187,1769036463.0,86400.0,170,10100,9
120188,1769061663.0,3600.0,296.147486,10094,9
120189,1769036463.0,86400.0,7315,10094,9
120190,1769061663.0,3600.0,317.255948,10042,9
120191,1769061663.0,3600.0,554.689298,10143,9
120192,1769036463.0,86400.0,6726,10143,9
120193,1769061663.0,3600.0,109.830712,10013,9
120194,1769036463.0,86400.0,3259,10013,9
120195,1769061663.0,3600.0,80.947287,10155,9
120196,1769036463.0,86400.0,13121,10155,9
120197,1769061663.0,3600.0,205,10238,9
120198,1769036463.0,86400.0,205,10238,9
120199,1769061663.0,3600.0,41,10268,9
120200,1769036463.0,86400.0,990,10268,9
120201,1769061663.0,3600.0,116,10416,9
120202,1769036463.0,86400.0,116,10416,9
120203,1769061663.0,3600.0,361.880886,12138,9
120204,1769036463.0,86400.0,1129,12138,9
120205,1769061663.0,3600.0,143.825137,10227,9
120206,1769036463.0,86400.0,2920,10227,9
120207,1769061663.0,3600.0,14,14629,9
120208,1769036463.0,86400.0,34,14629,9
120209,1769061663.0,3600.0,13,10097,9
120210,1769036463.0,86400.0,208,10097,9
120211,1769061663.0,3600.0,1520.610205,12624,9
120212,1769036463.0,86400.0,5463,12624,9
120213,1769061663.0,3600.0,73.87785,10009,9
120214,1769036463.0,86400.0,52931.984722,10009,9
120215,1769061663.0,3600.0,63,10400,9
120216,1769036463.0,86400.0,460,10400,9
120217,1769061663.0,3600.0,145.905724,10045,9
120218,1769036463.0,86400.0,528,10045,9
120219,1769061663.0,3600.0,30,10128,9
120220,1769036463.0,86400.0,30,10128,9
120221,1769061663.0,3600.0,17,10010,9
120222,1769036463.0,86400.0,1320.072854,10010,9
120223,1769061663.0,3600.0,35.797262,10152,9
120224,1769036463.0,86400.0,365,10152,9
120225,1769061663.0,3600.0,152,10673,9
120226,1769036463.0,86400.0,152,10673,9
120227,1769061663.0,3600.0,12,10892,9
120228,1769036463.0,86400.0,36,10892,9
120229,1769061663.0,3600.0,46.224141,10357,9
120230,1769036463.0,86400.0,5359,10357,9
120231,1769061663.0,3600.0,46.981374,10276,9
120232,1769036463.0,86400.0,6378.758604,10276,9
120233,1769061663.0,3600.0,1207,48,48
120234,1769036463.0,86400.0,64927,48,48
120235,1769061663.0,3600.0,2701,10276,48
120236,1769036463.0,86400.0,110362.067339,10276,48
120237,1769061663.0,3600.0,4451.632081,10071,59
120238,1769036463.0,86400.0,98979.871909,10071,59
120239,1769061663.0,3600.0,123,7,7
120240,1769036463.0,86400.0,15896.360876,7,7
120241,1769061663.0,3600.0,32,10082,7
120242,1769036463.0,86400.0,335,10082,7
120243,1769061663.0,3600.0,24,10514,7
120244,1769036463.0,86400.0,75,10514,7
120245,1769061663.0,3600.0,16,10100,7
120246,1769036463.0,86400.0,162,10100,7
120247,1769061663.0,3600.0,197,10094,7
120248,1769036463.0,86400.0,5225,10094,7
120249,1769061663.0,3600.0,108,10042,7
120250,1769036463.0,86400.0,4613.55581,10042,7
120251,1769061663.0,3600.0,435,10143,7
120252,1769036463.0,86400.0,5630,10143,7
120253,1769061663.0,3600.0,28,10013,7
120254,1769036463.0,86400.0,2214,10013,7
120255,1769061663.0,3600.0,60,10155,7
120256,1769036463.0,86400.0,9339,10155,7
120257,1769061663.0,3600.0,277,10238,7
120258,1769036463.0,86400.0,277,10238,7
120259,1769061663.0,3600.0,55,10268,7
120260,1769036463.0,86400.0,725,10268,7
120261,1769061663.0,3600.0,156,10416,7
120262,1769036463.0,86400.0,156,10416,7
120263,1769061663.0,3600.0,235,12138,7
120264,1769036463.0,86400.0,589,12138,7
120265,1769061663.0,3600.0,98,10227,7
120266,1769036463.0,86400.0,1670,10227,7
120267,1769061663.0,3600.0,19,14629,7
120268,1769036463.0,86400.0,19,14629,7
120269,1769061663.0,3600.0,18,10097,7
120270,1769036463.0,86400.0,156,10097,7
120271,1769061663.0,3600.0,619,12624,7
120272,1769036463.0,86400.0,2330,12624,7
120273,1769061663.0,3600.0,45,10009,7
120274,1769036463.0,86400.0,35841.808459,10009,7
120275,1769061663.0,3600.0,95,10400,7
120276,1769036463.0,86400.0,221,10400,7
120277,1769061663.0,3600.0,69,10045,7
120278,1769036463.0,86400.0,355,10045,7
120279,1769061663.0,3600.0,40,10128,7
120280,1769036463.0,86400.0,40,10128,7
120281,1769061663.0,3600.0,14,10010,7
120282,1769036463.0,86400.0,1201.896591,10010,7
120283,1769061663.0,3600.0,17,10152,7
120284,1769036463.0,86400.0,167,10152,7
120285,1769061663.0,3600.0,205,10673,7
120286,1769036463.0,86400.0,205,10673,7
120287,1769061663.0,3600.0,16,10892,7
120288,1769036463.0,86400.0,16,10892,7
120289,1769061663.0,3600.0,33,10357,7
120290,1769036463.0,86400.0,3873,10357,7
120291,1769061663.0,3600.0,31,10276,7
120292,1769036463.0,86400.0,4227.245507,10276,7
120293,1769061663.0,3600.0,927.13491,2,2
120294,1769036463.0,86400.0,103222.286795,2,2
120295,1769061663.0,3600.0,250.361374,10082,2
120296,1769036463.0,86400.0,3327,10082,2
120297,1769061663.0,3600.0,70,10514,2
120298,1769036463.0,86400.0,405,10514,2
120299,1769061663.0,3600.0,47,10100,2
120300,1769036463.0,86400.0,604,10100,2
120301,1769061663.0,3600.0,1142.359333,10094,2
120302,1769036463.0,86400.0,32425,10094,2
120303,1769061663.0,3600.0,882.49567,10042,2
120304,1769036463.0,86400.0,17760.804927,10042,2
120305,1769061663.0,3600.0,2146.515431,10143,2
120306,1769036463.0,86400.0,25256,10143,2
120307,1769061663.0,3600.0,425.09781,10013,2
120308,1769036463.0,86400.0,16821,10013,2
120309,1769061663.0,3600.0,364.586411,10155,2
120310,1769036463.0,86400.0,66604,10155,2
120311,1769061663.0,3600.0,807,10238,2
120312,1769036463.0,86400.0,1839,10238,2
120313,1769061663.0,3600.0,179,10268,2
120314,1769036463.0,86400.0,4165,10268,2
120315,1769061663.0,3600.0,454,10416,2
120316,1769036463.0,86400.0,454,10416,2
120317,1769061663.0,3600.0,1392.715132,12138,2
120318,1769036463.0,86400.0,4427,12138,2
120319,1769061663.0,3600.0,577.647735,10227,2
120320,1769036463.0,86400.0,14848,10227,2
120321,1769061663.0,3600.0,53,14629,2
120322,1769036463.0,86400.0,53,14629,2
120323,1769061663.0,3600.0,51,10097,2
120324,1769036463.0,86400.0,1091,10097,2
120325,1769061663.0,3600.0,5812.959833,12624,2
120326,1769036463.0,86400.0,19717,12624,2
120327,1769061663.0,3600.0,326.378099,10009,2
120328,1769036463.0,86400.0,229827.203283,10009,2
120329,1769061663.0,3600.0,277,10400,2
120330,1769036463.0,86400.0,2490,10400,2
120331,1769061663.0,3600.0,584.183972,10045,2
120332,1769036463.0,86400.0,2241,10045,2
120333,1769061663.0,3600.0,131,10128,2
120334,1769036463.0,86400.0,131,10128,2
120335,1769061663.0,3600.0,55.786112,10010,2
120336,1769036463.0,86400.0,7681.115153,10010,2
120337,1769061663.0,3600.0,155.339074,10152,2
120338,1769036463.0,86400.0,2371,10152,2
120339,1769061663.0,3600.0,598,10673,2
120340,1769036463.0,86400.0,598,10673,2
120341,1769061663.0,3600.0,47,10892,2
120342,1769036463.0,86400.0,127,10892,2
120343,1769061663.0,3600.0,206.259914,10357,2
120344,1769036463.0,86400.0,22990,10357,2
120345,1769061663.0,3600.0,228.283133,10276,2
120346,1769036463.0,86400.0,28730.52132,10276,2
120347,1769061663.0,3600.0,2337,53,53
120348,1769036463.0,86400.0,237760.000001,53,53
120349,1769061663.0,3600.0,363.142633,10066,11
120350,1769036463.0,86400.0,8008,10066,11
120351,1769061663.0,3600.0,34,14183,11
120352,1769036463.0,86400.0,607,14183,11
120353,1769061663.0,3600.0,71,12624,11
120354,1769036463.0,86400.0,1926,12624,11
120355,1769061663.0,3600.0,36,13422,11
120356,1769036463.0,86400.0,36,13422,11
120357,1769061663.0,3600.0,4734,10554,11
120358,1769036463.0,86400.0,4734,10554,11
120359,1769061663.0,3600.0,242,10406,11
120360,1769036463.0,86400.0,242,10406,11
120361,1769065263.0,3600.0,179.638626,10082,2
120362,1769036463.0,86400.0,18959,15174,11
120363,1769065263.0,3600.0,4056.143893,15174,11
120364,1769065263.0,3600.0,12735.127469,10357,37
120365,1769065263.0,3600.0,262.857367,10066,11
120366,1769061663.0,3600.0,14902.856107,15174,11
120367,1769065263.0,3600.0,6733.140463,10071,59
